id,begin,end,phone_goodness,phone_id,word_interval_id,utterance_id
2053,0.6200000047683716,0.6959999799728394,-47.6884765625,2,925,85
2054,0.0,0.03999999910593033,-45.25287628173828,2,926,86
2055,0.03999999910593033,0.12999999523162842,-55.34823989868164,46,927,86
2056,0.12999999523162842,0.20999999344348907,-50.47649002075195,63,927,86
2057,0.20999999344348907,0.27000001072883606,-62.360225677490234,45,927,86
2058,0.27000001072883606,0.33000001311302185,-55.22782897949219,8,928,86
2059,0.33000001311302185,0.38999998569488525,-57.33159255981445,60,928,86
2060,0.38999998569488525,0.4300000071525574,-61.673580169677734,25,929,86
2061,0.4300000071525574,0.4699999988079071,-56.30965042114258,41,929,86
2062,0.4699999988079071,0.5400000214576721,-62.27698516845703,36,930,86
2063,0.5400000214576721,0.6399999856948853,-50.896209716796875,63,930,86
2064,0.6399999856948853,0.7099999785423279,-63.048763275146484,24,930,86
2065,0.7099999785423279,0.800000011920929,-60.93467712402344,45,931,86
2066,0.800000011920929,0.949999988079071,-47.37419509887695,63,931,86
2067,0.949999988079071,1.159999966621399,-55.72203826904297,45,931,86
2068,1.159999966621399,1.2239999771118164,-47.993656158447266,2,932,86
2069,0.0,0.09000000357627869,-52.90681076049805,2,933,87
2070,0.09000000357627869,0.17000000178813934,-56.527793884277344,57,934,87
2071,0.17000000178813934,0.27000001072883606,-45.53989791870117,27,934,87
2072,0.27000001072883606,0.3700000047683716,-60.6031608581543,24,934,87
2073,0.3700000047683716,0.41999998688697815,-57.110260009765625,57,935,87
2074,0.41999998688697815,0.5199999809265137,-36.83229446411133,8,935,87
2075,0.5199999809265137,0.5799999833106995,-51.73164367675781,22,935,87
2076,0.5799999833106995,0.6600000262260437,-46.41974639892578,10,935,87
2077,0.6600000262260437,0.7200000286102295,-60.13068771362305,60,935,87
2078,0.7200000286102295,0.8100000023841858,-61.18699264526367,58,935,87
2079,0.8100000023841858,0.8799999952316284,-60.530242919921875,57,936,87
2080,0.8799999952316284,0.9399999976158142,-41.44858169555664,11,936,87
2081,0.9399999976158142,0.9800000190734863,-54.29109191894531,48,936,87
2082,0.9800000190734863,1.0399999618530273,-48.5026741027832,10,937,87
2083,1.0399999618530273,1.1200000047683716,-44.97569274902344,46,937,87
2084,1.1200000047683716,1.2799999713897705,-34.58403778076172,14,937,87
2085,1.2799999713897705,1.3700000047683716,-49.36677932739258,49,937,87
2086,1.3700000047683716,1.4700000286102295,-46.97590255737305,57,938,87
2087,1.4700000286102295,1.690000057220459,-40.057559967041016,51,938,87
2088,1.690000057220459,1.8200000524520874,-50.275962829589844,24,938,87
2089,1.8200000524520874,2.009999990463257,-43.01337432861328,71,938,87
2090,2.009999990463257,2.0880000591278076,-50.07933044433594,2,939,87
2091,0.0,0.03999999910593033,-53.04692077636719,2,940,88
2092,0.03999999910593033,0.15000000596046448,-55.530269622802734,60,941,88
2093,0.15000000596046448,0.1899999976158142,-53.54075241088867,57,941,88
2094,0.1899999976158142,0.2800000011920929,-39.58218765258789,27,941,88
2095,0.2800000011920929,0.4000000059604645,-56.01351547241211,72,941,88
2096,0.4000000059604645,0.6399999856948853,-44.04814529418945,29,941,88
2097,0.6399999856948853,0.7200000286102295,-42.69321823120117,2,942,88
2098,0.0,0.05000000074505806,-53.0501594543457,2,943,89
2099,0.05000000074505806,0.11999999731779099,-54.88149642944336,25,944,89
2100,0.11999999731779099,0.4000000059604645,-49.22239303588867,42,944,89
2101,0.4000000059604645,0.6299999952316284,-46.063594818115234,71,944,89
2102,0.6299999952316284,0.7200000286102295,-48.96950149536133,2,945,89
2103,0.0,0.05000000074505806,-47.12505340576172,2,946,9
2104,0.05000000074505806,0.10999999940395355,-56.08183670043945,22,947,9
2105,0.10999999940395355,0.1899999976158142,-46.154945373535156,57,947,9
2106,0.1899999976158142,0.33000001311302185,-42.933616638183594,39,947,9
2107,0.33000001311302185,0.5299999713897705,-42.91765594482422,49,947,9
2108,0.5299999713897705,0.6240000128746033,-47.572181701660156,2,948,9
2109,0.0,0.03999999910593033,-53.75548553466797,2,949,90
2110,0.03999999910593033,0.15000000596046448,-52.18838119506836,47,950,90
2111,0.15000000596046448,0.33000001311302185,-52.20737075805664,27,950,90
2112,0.33000001311302185,0.5299999713897705,-41.28200149536133,48,950,90
2113,0.5299999713897705,0.6240000128746033,-46.13688278198242,2,951,90
2114,0.0,0.05000000074505806,-51.67954635620117,2,952,91
2115,0.05000000074505806,0.1599999964237213,-48.30534362792969,48,953,91
2116,0.1599999964237213,0.23000000417232513,-53.80345916748047,70,953,91
2117,0.23000000417232513,0.5099999904632568,-46.63799285888672,66,953,91
2118,0.5099999904632568,0.6000000238418579,-45.75292205810547,2,954,91
2119,0.0,0.03999999910593033,-49.65077209472656,2,955,92
2120,0.03999999910593033,0.14000000059604645,-49.25590133666992,69,956,92
2121,0.14000000059604645,0.28999999165534973,-44.30112838745117,5,956,92
2122,0.28999999165534973,0.33000001311302185,-57.098793029785156,48,956,92
2123,0.33000001311302185,0.3700000047683716,-51.27299118041992,60,956,92
2124,0.3700000047683716,0.47999998927116394,-46.0474853515625,2,957,92
2125,0.0,0.03999999910593033,-52.20747756958008,2,958,93
2126,0.03999999910593033,0.10999999940395355,-54.28458786010742,46,959,93
2127,0.10999999940395355,0.20000000298023224,-51.723445892333984,39,959,93
2128,0.20000000298023224,0.3199999928474426,-51.411495208740234,58,959,93
2129,0.3199999928474426,0.4300000071525574,-45.733375549316406,10,959,93
2130,0.4300000071525574,0.5699999928474426,-46.32537841796875,48,959,93
2131,0.5699999928474426,0.6480000019073486,-49.21814727783203,2,960,93
2132,0.0,0.03999999910593033,-53.81842041015625,2,961,94
2133,0.03999999910593033,0.10999999940395355,-52.2041130065918,47,962,94
2134,0.10999999940395355,0.23000000417232513,-38.3794059753418,20,962,94
2135,0.23000000417232513,0.3499999940395355,-49.05714797973633,35,963,94
2136,0.3499999940395355,0.49000000953674316,-47.998191833496094,8,963,94
2137,0.49000000953674316,0.5600000023841858,-52.06709671020508,47,963,94
2138,0.5600000023841858,0.6100000143051147,-54.74034881591797,46,963,94
2139,0.6100000143051147,0.7300000190734863,-54.79383850097656,41,963,94
2140,0.7300000190734863,0.7900000214576721,-52.730716705322266,8,964,94
2141,0.7900000214576721,0.8399999737739563,-45.33439254760742,48,964,94
