id,begin,end,phone_goodness,phone_id,word_interval_id,utterance_id
1,0.0,0.07999999821186066,-67.54740905761719,10,1,1
2,0.07999999821186066,0.14000000059604645,-72.51427459716797,22,1,1
3,0.14000000059604645,0.3499999940395355,-42.27759552001953,17,1,1
4,0.3499999940395355,0.41999998688697815,-73.3426513671875,60,1,1
5,0.41999998688697815,0.4725624918937683,-81.90455627441406,2,2,1
6,0.0,0.029999999329447746,-77.2541732788086,2,3,10
7,0.029999999329447746,0.05999999865889549,-80.32353973388672,37,4,10
8,0.05999999865889549,0.12999999523162842,-55.694183349609375,26,4,10
9,0.12999999523162842,0.20000000298023224,-53.22955322265625,46,4,10
10,0.20000000298023224,0.5,-38.21346664428711,51,4,10
11,0.5,0.7099999785423279,-54.147926330566406,2,5,10
12,0.7099999785423279,0.75,-70.5276107788086,25,6,10
13,0.75,0.8199999928474426,-41.9246940612793,39,6,10
14,0.8199999928474426,0.9100000262260437,-77.66818237304688,58,6,10
15,0.9100000262260437,0.9700000286102295,-53.036190032958984,39,7,10
16,0.9700000286102295,1.0499999523162842,-62.456417083740234,71,7,10
17,1.0499999523162842,1.149999976158142,-86.16696166992188,44,8,10
18,1.149999976158142,1.2699999809265137,-46.127323150634766,5,8,10
19,1.2699999809265137,1.340000033378601,-54.46750259399414,48,8,10
20,1.340000033378601,1.440000057220459,-71.21244812011719,58,9,10
21,1.440000057220459,1.5099999904632568,-79.89997100830078,56,9,10
22,1.5099999904632568,1.6100000143051147,-39.99412155151367,42,9,10
23,1.6100000143051147,1.7000000476837158,-77.95223236083984,45,9,10
24,1.7000000476837158,1.7999999523162842,-46.9870491027832,38,9,10
25,1.7999999523162842,1.909999966621399,-48.799625396728516,49,9,10
26,1.909999966621399,1.9583125114440918,-68.77799224853516,2,10,10
27,0.0,0.07000000029802322,-61.69533920288086,57,11,100
28,0.07000000029802322,0.27000001072883606,-43.805641174316406,20,11,100
29,0.27000001072883606,0.3700000047683716,-79.8395004272461,60,11,100
30,0.3700000047683716,0.4019375145435333,-79.4931411743164,2,12,100
31,0.0,0.029999999329447746,-75.0709457397461,2,13,101
32,0.029999999329447746,0.07000000029802322,-58.097129821777344,10,14,101
33,0.07000000029802322,0.15000000596046448,-50.48891830444336,46,15,101
34,0.15000000596046448,0.23000000417232513,-41.009647369384766,5,15,101
35,0.23000000417232513,0.3199999928474426,-48.354942321777344,57,15,101
36,0.3199999928474426,0.4300000071525574,-94.0663833618164,44,15,101
37,0.4300000071525574,0.5,-64.45809173583984,69,16,101
38,0.5,0.6800000071525574,-39.033599853515625,11,16,101
39,0.6800000071525574,0.8100000023841858,-50.33155822753906,48,16,101
40,0.8100000023841858,1.0399999618530273,-58.34487533569336,2,17,101
41,1.0399999618530273,1.0800000429153442,-81.25267791748047,56,18,101
42,1.0800000429153442,1.1399999856948853,-63.77464294433594,46,18,101
43,1.1399999856948853,1.340000033378601,-34.110843658447266,42,18,101
44,1.340000033378601,1.4900000095367432,-69.1298828125,71,18,101
45,1.4900000095367432,1.5175625085830688,-83.05452728271484,2,19,101
46,0.0,0.11999999731779099,-64.12041473388672,35,20,102
47,0.11999999731779099,0.23999999463558197,-47.66892623901367,51,20,102
48,0.23999999463558197,0.3199999928474426,-89.26258850097656,60,21,102
49,0.3199999928474426,0.3799999952316284,-71.98361206054688,10,21,102
50,0.3799999952316284,0.46000000834465027,-70.70254516601562,36,22,102
51,0.46000000834465027,0.5,-63.47102355957031,57,22,102
52,0.5,0.6399999856948853,-52.83995819091797,10,22,102
53,0.6399999856948853,0.7300000190734863,-79.49684143066406,2,23,102
54,0.7300000190734863,0.8999999761581421,-47.23355484008789,3,24,102
55,0.8999999761581421,1.0231250524520874,-82.18790435791016,2,25,102
56,0.0,0.029999999329447746,-72.30591583251953,2,26,103
57,0.029999999329447746,0.12999999523162842,-68.39630889892578,58,27,103
58,0.12999999523162842,0.20000000298023224,-68.0750503540039,48,27,103
59,0.20000000298023224,0.5,-39.13539123535156,51,27,103
60,0.5,0.5361250042915344,-77.54074096679688,2,28,103
61,0.0,0.12999999523162842,-37.36870574951172,20,29,104
62,0.12999999523162842,0.4099999964237213,-30.241605758666992,8,30,104
63,0.4099999964237213,0.5400000214576721,-45.599365234375,47,30,104
64,0.5400000214576721,0.5653749704360962,-77.73076629638672,2,31,104
65,0.0,0.11999999731779099,-63.02105712890625,35,32,105
66,0.11999999731779099,0.2199999988079071,-39.55982971191406,14,32,105
67,0.2199999988079071,0.3799999952316284,-47.938270568847656,57,32,105
