file,begin,end,speaker,overall_log_likelihood,speech_log_likelihood,phone_duration_deviation,snr
wrong-a4b48a81,0.0,0.4019375,corpus,-53.82818603515625,-52.76402155558268,2.1168938200178458,15.355885212342816
three-trees-fell-down-778fc56f,0.0,1.2669375,corpus,-58.29127322219488,-58.58333705021785,2.1096961465173,15.392228472012564
good-morning-how-do-you-do-d91f457d,0.0,1.768375,corpus,-53.29958951271186,-52.767393224379596,2.1096961465173,19.82249816787367
today-2dd2bed7,0.0,0.51075,corpus,-52.185781441482845,-63.02586364746094,2.1096934164726884,13.079123598778077
they-went-there-for-the-day-460ba953,0.0,1.1595625,corpus,-53.63381852774784,-57.06231638590495,2.1096917784459213,15.64600746606869
see-you-later-have-a-nice-day-e3640108,0.0,1.9998125,corpus,-50.728017578125,-51.450434292063996,2.1096874103745424,20.0639888548885
i-see-your-point-but-i-disagree-6ecf310b,0.0,2.1325625,corpus,-56.68981532423709,-57.8666136605399,2.1096874103745424,14.607401274210723
i-have-five-years-of-experience-88691676,0.0,1.8535,corpus,-57.16946262668919,-57.38852194081182,2.0935991963703953,22.685625947430623
soft-eb74f2cb,0.0,0.5369375,corpus,-61.099039713541664,-63.61658954620361,2.0777713954283206,15.927757985674532
run-df6ad190,0.0,0.4135,corpus,-48.79287049828506,-47.71836725870768,2.069580990563175,15.551620982799516
sun-22fa6121,0.0,0.512875,corpus,-51.36579924938726,-48.635878245035805,2.069580456723749,13.393435728426104
one-fe05bcdc,0.0,0.4203125,corpus,-49.791695731026785,-47.106040954589844,2.069580456723749,12.715273724772166
a-large-one-please-8b8b6ece,0.0,1.5175625,corpus,-56.91516755756579,-57.882134437561035,2.069580456723749,13.572655068344421
the-baby-has-a-blue-book-a75d47fe,0.0,1.34725,corpus,-55.525661892361114,-56.209280014038086,2.0463007239885207,18.895824459005883
i-d-like-to-book-75a64a62,0.0,0.9136875,corpus,-62.166487809065934,-64.01345316569011,2.046298180560479,17.404397427212082
voice-47ef6589,0.0,0.4690625,corpus,-61.48475419714096,-61.206031799316406,2.0331014909167835,16.642660332045548
the-vampire-has-a-very-loud-voice-3480840e,0.0,1.892875,corpus,-52.63121589781746,-54.37544293837114,2.0331004721273453,22.67372134807889
i-see-your-point-ab51a4aa,0.0,1.0064375,corpus,-55.60003964263614,-54.462928771972656,2.014260510441194,7.796017450177089
the-man-has-a-pen-in-the-pan-85dd91d7,0.0,1.533,corpus,-52.06731260212418,-52.07403825458727,2.014260510441194,15.718605429650433
o-pen-e03e3e37,0.0,0.656375,corpus,-52.007816199100375,-52.00039577484131,2.0142599542842925,14.940137903112015
play-516626bf,0.0,0.450875,corpus,-47.79447157118056,-61.40788269042969,1.9933525818541722,13.115506433656968
i-know-how-to-use-a-knife-a22c93df,0.0,1.470625,corpus,-53.482006669855444,-54.493657793317524,1.9756425776005562,18.696661132759356
dare-3993d7b6,0.0,0.3193125,corpus,-53.04115295410156,-51.85665512084961,1.9547977246502428,14.9447079456305
there-490528f3,0.0,0.3351875,corpus,-53.112189797794116,-52.92587661743164,1.9547977246502428,15.895533938309507
